,Years up,Div yield,avg daily vol,Total Revenue Incr,Gross Margin,Gross Profit Incr,Trading years,Market cap,EPS,P/E,Mean change,Score
AMSC,0.0,,0.0069883803002292995,21.5962756027273,5.524558420362813,12.312247097492643,21.29032258064516,0.44400150776597364,-0.0019343711388014524,-0.06717867920974908,65.83444498675607,21.51520771622062
AMT,0.0,25.84971098265896,0.5863153347368616,17.060994417554298,29.232047819507237,20.233812976642916,16.774193548387096,70.0,0.09280537387307759,0.6066286418991829,44.41650469495334,35.690954569875075
AMTX,0.0,,0.003236373282763055,26.240454497304082,1.007854619538473,-29.010262444646024,11.612903225806452,0.1975980697307218,-0.0026458639714640555,-0.016774259990395522,68.30148378481478,13.276923390147353
AMWL,0.0,,0.0019368002750469822,6.44217420428721,17.648795876461627,23.085164723372014,2.5806451612903225,0.47944321446072485,-0.0054028986980316435,-0.002738185101312849,-31.852554665023767,3.1148244459870895
AMX,0.0,23.94384330660348,0.03650370141997466,1.6441134872146757,25.982794069468078,2.9094313772978966,14.838709677419354,70.0,0.09218667138059042,0.055681833465588894,36.93602973097666,28.006237119880367
AMZN,35.0,,9.887095479734043,17.212972894694758,5.397998126475936,23.832735565693074,17.419354838709676,70.0,0.11817217606505215,0.3798252969894682,61.69687700519856,40.8381409124679
ANET,35.0,,0.5777208286103735,34.5071510787336,26.77925038196711,46.11009681835408,6.451612903225806,70.0,0.37184019798479756,0.20196799589195027,65.09062447878014,48.320383844669124
ANF,35.0,,0.22961373599154314,1.434997567327141,25.714488397500208,0.5066326650700503,18.064516129032256,7.736747954601535,0.24748099699487358,0.11814783412979804,66.82754833888136,26.420368410089623
ANGI,0.0,,0.002827003660727238,14.850545488218131,31.952545577132064,8.396380312567452,8.387096774193548,1.8053488661256294,-0.00040021471837271426,-0.07892633542027443,-26.04902154305536,6.655321343848058
ANGO,0.0,,0.006908750494874871,9.0673565215317,23.48676077248225,7.016141049231464,12.903225806451612,0.3591768688059536,-0.0008004294367454285,-0.09990675369654989,-18.567988609714384,5.791673555279691
ANNX,14.0,,0.00807348778765223,,,,2.5806451612903225,0.5220025624561844,-0.00402438133474785,-0.01470450783688447,-30.540511919478718,-3.2020284755038557
ANSS,0.0,,0.6609905761245671,11.690905377157467,33.03784404869781,17.68362968116349,18.064516129032256,44.33096210837123,0.3427611808378999,0.2834633443504615,62.28379286876328,31.928621239745507
ANY,0.0,,0.005010528356673807,22.093387577256223,21.221817065892694,16.489663069769716,7.096774193548387,0.03924241965365286,-0.030193977086119227,-0.0008033738957042155,59.57355238645518,21.438720320330624
AON,14.0,5.550712748843351,0.5014973838533061,6.335789044762952,20.59013771097308,11.410243074477705,28.387096774193548,70.0,0.8148311826056213,0.10677040079809172,56.14290734965669,33.94285486828005
AOS,0.0,12.846856438781359,0.09117153226538979,15.592348377727987,16.30856730134065,14.685319746486524,26.451612903225804,17.944001010194743,0.12435920098992398,0.18482429842463344,57.79976402695232,25.718861085141164
APA,0.0,24.65203761755486,0.27831919950245154,40.54393842210779,17.91436584599463,66.13949876668315,29.032258064516128,14.279338669899621,0.30996994873607914,0.028957038905078697,57.64634638322501,39.81349681859124
APAM,0.0,31.241502683363148,0.03022254824945294,9.102059523896031,22.619611686246195,11.57404045053,7.096774193548387,4.254147963295434,0.18808555771610394,0.06291936098918484,59.517918568692785,23.124965481988372
APD,0.0,23.210879479061386,0.4541277485855152,14.151102619583336,13.112037830034748,11.55316215235738,28.387096774193548,70.0,0.6378822697542867,0.11535119780708925,51.503827350700135,33.82943927334562
APG,0.0,,0.07934429537023584,34.607508607613305,10.032701162377906,55.091666742895065,2.5806451612903225,11.557489883834744,0.022273289729538622,0.4059400852988027,63.438490405970114,30.138315192267807
APH,0.0,5.995276952996964,0.3377669794963621,23.304946923853613,13.703480023216517,34.947412974183116,21.29032258064516,70.0,0.1924164751635142,0.14968348767780426,59.2697554926586,36.379533633316136
APLD,0.0,,0.03206197173196956,,,,1.2903225806451613,0.8762338130451717,-0.0008226635877661349,-0.07744123502748787,69.25232303534678,16.993494643369957
APLE,0.0,31.74367594413747,0.05381980907871687,36.77695595003527,13.222243417840577,62.79485074069489,5.806451612903226,5.560578272597122,0.042690471981615685,0.10844431337591572,22.558762422151617,28.360075072189904
APLS,46.66666666666667,,0.19964455653534302,-14.304489943554117,33.93008497250208,-19.858175795638886,4.516129032258064,11.839753872383236,-0.011628460983829421,-0.0762424159376042,65.34394355830625,21.73655695636224
APLT,0.0,,0.009408933395213728,,,,3.225806451612903,0.31435686726500345,-0.002779268877588294,-0.012995870520847212,65.02930197157121,16.324547401058545
APO,35.0,14.610492251178194,0.30031804357020786,45.58891602580818,32.3999373430908,65.09716025454435,8.387096774193548,70.0,0.1627187555241294,0.1724654339389513,64.00227333129786,53.28910765288034
APP,35.0,,0.18187967575189007,37.64253430500004,25.994718143989772,51.550748993277494,1.9354838709677418,21.84457341528686,0.01732366978964115,0.7153317624259508,67.85219405770364,41.14148947359204
APPN,0.0,,0.02057464389256336,25.784917234819822,29.325818982921994,36.76097187268166,4.516129032258064,3.720933262914115,-0.0041355520898513805,-0.10902727346949301,66.17844907910195,28.16858157339506
APPS,0.0,,0.012591086252353886,43.61329396379379,19.46001493281632,62.59705889138231,11.612903225806452,0.8688643151178024,-0.003979913032706436,-0.019121817774546364,68.83539878851056,35.08085143608006
APTV,0.0,,0.3304815331557072,17.45149994727729,6.1167846871916876,26.190849039851436,8.387096774193548,35.29744398802771,0.4968181014672087,0.047847395144729535,53.293772483393354,25.019083720288588
AQMS,0.0,,0.0004457285829016957,-11.071297620559386,-24.966808333558642,-7.80950767910227,5.806451612903226,0.09361343188944067,-0.0004669171714348333,-0.016501741231992995,62.29299791830575,4.123546847467388
AQN,0.0,33.41049798115747,0.03822321495407274,29.355099048761815,29.249657040376363,33.575165433332415,9.67741935483871,6.076252216344824,-0.0008004294367454285,-0.09724257359797522,-9.090695453457263,20.983107275122805
AQST,35.0,,0.003340780829911163,2.19424846464233,28.112683557743985,-6.600843814792113,3.8709677419354835,0.23968113713882644,-0.0004891513224555397,-0.06512103854584206,3.751338752021521,11.272170581296887
AR,0.0,,0.169494681631926,41.52631432491983,11.12868405074257,-32.07848505023107,7.096774193548387,10.174993105572446,0.1701431854339756,0.03790518099135333,66.45135850335404,17.741895284061602
ARAV,0.0,,0.0002591507539636487,28.085483195748992,,,6.451612903225806,0.005237308083960408,-0.0016897954775736827,-0.00037386158883287836,38.31961842419281,15.502159005306199
ARBK,0.0,,0.003902234542517888,,,68.75606358451832,1.9354838709677418,0.16119873108375826,-0.009471748334820904,-0.002617275519374406,67.35563449008873,28.204121201499362
ARCC,35.0,34.81355910226945,0.09643928662820617,43.526376225738545,,,12.903225806451612,17.388221494120337,0.1429202757645395,0.040700782183748105,32.676331221104704,34.62505376358062
ARCO,0.0,9.402844390816016,0.011438536059841856,33.1699059453399,4.111284232827281,63.698770313715784,8.387096774193548,4.018348638511382,0.05320841435389782,0.06829401199536819,54.48575599351379,28.159832897036
ARDX,46.66666666666667,,0.10526764800252332,47.76930416850108,34.2682867835658,66.88186112546295,6.451612903225806,2.9602339670539597,-0.0001334049061242381,-0.8482083388837085,67.96365681318682,46.13873700540267
ARE,0.0,28.370546318289787,0.16400205847178198,19.174138662944173,29.135753895180727,24.11861870878444,17.419354838709676,31.52234155565693,0.08538094396323137,0.4047224884551712,29.454746368095314,28.547556482309716
ARES,0.0,22.693139456382916,0.1278333737197426,38.764830626326926,27.887660859919503,57.58716484881394,6.451612903225806,54.204209442423576,0.13487714336220613,0.2491998817677698,66.02739350993474,43.51236857871066
ARGX,0.0,,0.21642691264939154,49.10396688381682,34.98761550952938,68.73855161117008,4.516129032258064,32.695979593395286,-0.009160470220531016,-0.5350443146267367,63.96064672103895,42.995781606611985
ARHS,35.0,,0.015257977231850335,39.83198221620267,18.249464836422806,57.44460450416332,1.9354838709677418,2.4547263794598484,0.062488951741205584,0.05334354924624573,-8.613477880455854,24.81930074660675
ARI,0.0,35.960395872953626,0.012178942504624394,31.710152838914112,,,9.67741935483871,2.4523225906024884,-0.0001334049061242381,-1.1539230051951515,-12.744174904411489,12.924360448098197
ARLO,0.0,,0.011609863821568558,19.15237413640228,9.566119376816648,57.0325929114137,3.8709677419354835,1.2351346008466328,-0.0011117075510353174,-0.10418276275476222,63.51113176111473,26.14824337661784
ARLP,52.5,36.120443740095084,0.013436070716853234,33.51143817225393,8.146143711849643,64.61095279750657,16.129032258064516,4.235109524889537,0.3439985858228743,0.01844862941156247,62.776360906257885,44.191327682042605
ARM,14.0,,0.803458624799173,17.99205092984698,34.48970614807968,28.459839567260993,0.6451612903225806,70.0,0.010517942372282128,2.0604104135873555,,32.39637402235943
ARMK,14.0,10.200675337149264,0.08305410084730666,16.47978409043068,3.336828005074852,42.38499818206238,7.096774193548387,11.196472827469947,0.15900654056920627,0.05114089298021364,40.08927221153386,23.028254981216843
AROC,46.66666666666667,27.478261510063348,0.025676258248719948,-1.081881397008626,14.144814382909917,-6.829685348001639,10.96774193548387,3.7175887607176317,0.03279123210182075,0.13838998752221424,58.39037597308418,24.38900634314097
ARQQ,0.0,,0.00040440424321563847,,,,1.9354838709677418,0.11064971224989768,-0.0012451124571595557,-0.0048062284724733105,-32.80143899641938,-7.324036273782894
ARQT,14.0,,0.031904812496124695,,,,2.5806451612903225,0.6629474426373785,-0.00962738739196585,-0.006312814737038347,-30.904015823424473,-3.248680621221346
ARR,14.0,36.69189189189189,0.03449303027914665,-24.358258727482763,,,10.96774193548387,1.4320897512639246,-0.003890976428623611,-0.06665778606633808,-28.631746881605604,1.9736592622226483
ARRY,0.0,,0.1132144548907651,37.0867386221704,6.312182628179248,56.29990615375896,2.5806451612903225,2.9662862163724992,0.024129397207000178,0.1548659449075666,-25.96837379993534,13.486371996413801
ARVN,0.0,,0.029165237134821373,45.87174043960096,,,3.8709677419354835,3.0356873285470733,-0.012273251363429903,-0.03988668547037258,66.34877688352573,25.34131440295963
ARW,0.0,,0.0996163725307489,15.366051275457222,4.782084385838115,35.3697509881237,28.387096774193548,9.35500022305943,1.1111896765069826,0.02961207664601088,53.20669366130594,25.035100920959614
ARWR,14.0,,0.11636245074986593,36.81707581958701,,,20.0,6.072487440418661,-0.004268956995975619,-0.10243564339949382,67.09660724321368,30.637410287994417
ASAI,14.0,4.474036631092937,0.008070624275342305,25.081310141619937,6.77136848675564,35.04468504384357,1.9354838709677418,5.548112715376174,0.03774085204171822,0.10257589580169164,54.314600879042786,23.383807165209134
ASAN,35.0,,0.05535365999674433,40.071054888876134,33.28205010499518,56.69479743635496,2.5806451612903225,6.170241264275349,-0.0029571420857539446,-0.08320054164984861,64.0820238127701,40.31356078725817
ASB,14.0,27.851116625310176,0.03874140692953953,0.48318722501007105,,,28.387096774193548,4.955946645743108,0.15096340816687287,0.04143217077281928,16.467796311357787,18.11299618970273
ASC,14.0,33.07496512906894,0.01643089446244024,40.57052236748745,20.84349329565958,63.79303621299058,7.096774193548387,1.0092462188356224,0.20974014495315538,0.022195514241553218,67.11946725024949,39.32632876531701
ASH,0.0,17.02091687628495,0.06509391998409651,3.0650365069137164,13.833439810754218,7.541799336773321,28.387096774193548,5.977189507057368,0.19365388014848856,0.11576359896002375,26.983673498320954,16.378359318950903
ASLE,0.0,,0.007860485188360149,35.93461982307338,14.214333966373204,60.01461756551577,3.225806451612903,0.7707223244449096,0.007424429909846208,0.37343918606443655,41.15523836715733,26.39051908463392
ASM,0.0,,0.00029116041730389993,46.06585741926432,9.37637961151189,69.35373126922497,12.258064516129032,0.0926716671450292,0.0006187024924871839,0.22184368737474947,40.329476259717666,30.11846343953855
ASML,35.0,4.925636871841196,1.161270697147652,25.319935537105334,22.297378045389227,39.16725195814543,18.70967741935484,70.0,1.3363973837723175,0.1814119692376205,65.3137145012752,44.98613879099506
ASND,35.0,,0.0869257276188432,48.25640360472144,30.794780863095372,68.23218762021398,5.806451612903226,11.400878896640096,-0.025880551788102193,-0.06906955569990346,60.397088341966956,44.04741806096134
ASO,0.0,3.880638070924937,0.10910913314496423,11.156956630768864,14.16241741354336,26.320509086439806,2.5806451612903225,7.2282997966984315,0.39968181014672083,0.04646110511091247,66.0036097041376,20.934655224159666
ASPI,35.0,,0.0014337168726733629,,,,1.2903225806451613,0.18534239703734467,-0.0007781952857247222,-0.04333098631753221,52.07379609174757,21.073044191595116
ASPN,0.0,,0.015022899901536449,33.03948443367629,3.2629442254330554,-22.827367012900183,6.451612903225806,1.3537740680473545,-0.001600858873490857,-0.0983248967630212,68.10526937691807,15.13573137943482
ASRT,0.0,,0.0017438845647039453,24.549711508799803,32.6307229587897,39.80138544311816,17.419354838709676,0.12433338558110939,-0.00609215737967354,-0.0019129590970568585,-23.229618859067966,15.472818312545499
ASTL,0.0,20.912785833060077,0.009019020050550473,27.114415347641003,5.87222142007465,65.64587186859335,1.9354838709677418,1.3181992234030133,0.03897825702669259,0.06195541265681545,41.14292705897976,26.03997735118312
ASTR,0.0,,0.0015266145367112188,,,,2.5806451612903225,0.06672222162164702,-0.016342101000219166,-0.001598508059144798,-32.06378250415519,-7.007816456134733
ASTS,0.0,,0.0312985268832656,40.59676312431087,20.63244281804252,55.79075469826887,3.225806451612903,1.1611996848782278,-0.0018454345347186268,-0.022244298895328217,-13.668324645874351,18.26200863130377
ASX,35.0,31.84,0.07792445777946488,20.5933677044964,7.668701438123069,44.03446495821012,15.483870967741934,30.825168575833274,0.03340993459430794,0.08153058253258652,60.47693382376477,39.065932133821576
ASXC,0.0,,0.000540227905310324,42.452123696636825,-11.552264548302357,48.36491163543064,21.29032258064516,0.11403291817703384,-0.0007337269836833096,-0.005206050110805673,-29.273235221188017,12.100083307154257
ATAI,14.0,,0.005598641642696108,,,,1.9354838709677418,0.4338660088555731,-0.0009560684938903731,-0.02425643043237165,-31.704313859773663,-3.655851866008075
ATAT,14.0,5.696429594758947,0.013066828076542558,23.26568266027578,11.137371821102239,51.57779087458976,1.2903225806451613,3.738637437969611,0.02846031465441046,0.18186875423086973,-11.779968726123546,15.738041609552347
ATEC,46.66666666666667,,0.03271576658586719,39.92259699627938,28.159658856635403,54.25730523675867,11.612903225806452,3.2551292383288817,-0.0033573568041266586,-0.06311989604404544,66.80448837288333,42.48220120459263
ATEN,14.0,14.278396971349718,0.009069212335829604,12.435810415556112,31.2093835606224,19.746154295979103,6.451612903225806,1.5511910196991803,0.03217252960933357,0.12388682690825437,58.77890879622073,25.177235957381978
ATHA,14.0,,0.0025079313597477244,,,,2.5806451612903225,0.17261804992286625,-0.007048225873563912,-0.005710758287007837,-31.566181282231167,-3.5293259818616187
ATHM,0.0,33.005714285714284,0.014764427791926747,-7.278613220179791,32.741620020585984,-12.610518199894532,7.096774193548387,4.651806121443093,0.13797065582464202,0.05122352327974334,-20.818318142826502,5.871813280204323
ATI,0.0,,0.06524698808131256,17.099101473848197,5.357741420693181,57.84014344858541,16.129032258064516,8.230148544217998,0.12807141594484706,0.09595556776875938,59.84512632457922,27.930604651149732
ATNF,0.0,,0.0006926522593600297,,,,4.516129032258064,0.0032745431906393493,-0.031572494449403014,-9.181571378450533e-05,-30.804909289661335,-6.265827945742014
ATO,0.0,23.82296554249994,0.12041682006917247,16.907122324251034,21.56513407216825,15.528871862928263,26.451612903225804,25.122551625105924,0.3774085204171822,0.08406977890206643,27.576734043414536,25.009029760790824
