,Years up,Div yield,avg daily vol,Total Revenue Incr,Gross Margin,Gross Profit Incr,Trading years,Market cap,EPS,P/E,Mean change,Score,Sector
AMLI,0.0,,0.0018767363816183556,,,,12.903225806451612,0.47340933254884643,-0.0004764460933008503,-0.06793659251365393,98.77411801910206,28.827643783062022,Basic Materials
AMLX,0.0,,0.05995468040805032,,,,3.225806451612903,2.08184852389618,0.0008838607035531198,11.075998150146447,-45.70603087628891,-8.714321823924001,Healthcare
AMN,0.0,,0.14483535904852776,76.6001957412736,28.98604589053605,76.1856344465401,37.096774193548384,6.095160524249401,0.6098638854516528,0.08396949975759768,69.10518530879492,47.959406558391386,Healthcare
AMP,88.54166666666666,26.824854649750602,0.7436507301918976,20.28458161099902,,,30.64516129032258,84.56687455141851,1.8348948205762772,0.14459777714611077,90.31586099677082,68.702694982723,Financial Services
AMPE,0.0,,0.0027434423605747086,,,,22.58064516129032,0.0028921670427002645,-0.037162795277466326,-0.001383324281952229,7.9018293260097865,5.626620607430902,Healthcare
AMPH,0.0,,0.10814839767126347,43.19426163820243,40.531261688897615,63.00892864049719,16.129032258064516,5.676401230163075,0.22626834010959868,0.16625799676275624,90.40773271658495,44.038606816871095,Healthcare
AMPS,0.0,,0.019425928771005383,76.97204315018324,63.635778011332675,78.76417970807532,4.838709677419355,1.9008751183677766,0.04772847799186848,0.07893279436365609,-36.31585553807312,28.472690070384978,Utilities
AMPX,0.0,,0.012060383937364805,19.304399133285493,-33.394463455171426,84.31933292214886,3.225806451612903,0.8174937204674243,-0.001238759842582211,-0.11040977139285385,-42.51365934846337,6.663747687204041,Industrials
AMPY,21.249999999999996,,0.010302473736243803,77.9262325861238,35.71768507756439,97.54625373443496,19.35483870967742,0.5184449434118734,0.8237581757115078,0.005110915128374941,92.4240133928127,58.51810938836003,Energy
AMRC,0.0,,0.045051378346935456,65.17732988531623,14.569453068582453,52.51486310253879,22.58064516129032,2.4713831110943,0.07777974191267456,0.1931310172793139,92.78466483395998,42.00225884420325,Industrials
AMRN,21.249999999999996,,0.014498820710747365,-23.60191352815165,60.62408756392724,-26.582176833637433,50.0,1.0074946892038084,-0.00038115687464068026,-0.09574397229252696,-41.41759192471354,1.5125925675418217,Healthcare
AMRX,0.0,,0.028800437362988617,10.701065593574025,30.585886704445862,26.58352711544165,9.67741935483871,3.571632105323891,0.00530316422131872,0.69754894404193,79.8639561151825,28.054110477787454,Healthcare
AMSC,0.0,,0.01747095075057325,43.1963721762587,11.105616183615126,17.59170488840855,53.2258064516129,0.6342878682371051,-0.002763387341144932,-0.11196446534958182,94.2811073188844,35.00177794776966,Industrials
AMT,0.0,64.72537084278132,1.465788336842154,34.12500739084282,58.763050119616764,28.910016492833492,41.93548387096774,100.0,0.13257910553296798,1.011047736498638,63.60860559722279,58.06343508628444,Real Estate
AMTX,0.0,,0.008090933206907637,52.485551647460206,2.026016510608764,-41.44978342462149,29.03225806451613,0.282282956758174,-0.0037798056735200793,-0.027957099983992536,97.81413854177107,21.599416118168865,Energy
AMWL,0.0,,0.004842000687617456,12.88548820508389,35.4780849786145,32.984020049156,6.451612903225806,0.6849188778010354,-0.007718426711473777,-0.004563641835521414,-45.615849352992505,5.067317733703762,Healthcare
AMX,0.0,59.95324816053105,0.09125925354993665,3.2885178629949925,52.23131268733576,4.156987573204544,37.096774193548384,100.0,0.1316952448294149,0.0928030557759815,52.89586300454518,45.561637412573006,Communication Services
AMZN,53.124999999999986,,24.717738699335108,34.42899123426586,10.851201270956661,34.05214721856355,43.548387096774185,100.0,0.16881739437864593,0.6330421616491136,88.35572143635923,66.43707831555251,Consumer Cyclical
ANET,53.124999999999986,,1.4443020715259338,69.02040741465274,53.83237062547425,65.8819798840474,16.129032258064516,100.0,0.5312002828354251,0.3366133264865838,93.2158865039664,78.60948255716865,Technology
ANF,53.124999999999986,,0.5740343399788578,2.870249024904137,51.69195739664333,0.7238753624880767,45.16129032258064,11.052497078002192,0.353544281421248,0.19691305688299673,95.7033245752052,42.98168442459589,Consumer Cyclical
ANGI,0.0,,0.007067509151818094,29.703718443402295,64.23186800978631,11.996725164784115,20.96774193548387,2.579069808750899,-0.0005717353119610204,-0.13154389236712402,-37.30464494911128,10.827135992407772,Communication Services
ANGO,0.0,,0.017271876237187178,18.136317306000976,47.21371930364092,10.024643090428588,32.25806451612903,0.5131098125799338,-0.0011434706239220407,-0.16651125616091647,-26.591103291908595,9.422120130173633,Healthcare
ANNX,21.249999999999996,,0.020183719469130577,,,,6.451612903225806,0.7457179463659777,-0.005749116192496928,-0.024507513061474116,-43.736880935706054,-5.209184645590252,Healthcare
ANSS,0.0,,1.6524764403114178,23.383879194676656,66.41356423829353,25.26632159374726,45.16129032258064,63.329945869101756,0.48965882976842845,0.47243890725076915,89.196240066554,51.94272467885453,Technology
ANY,0.0,,0.012526320891684517,44.190684077997645,42.66066844075833,23.560385373661987,17.741935483870968,0.05606059950521837,-0.043134252980170325,-0.001338956492840359,85.31492119428464,34.87734527288889,Technology
AON,21.249999999999996,13.898489671766706,1.2537434596332653,12.672699063595985,41.390849582296504,16.302924013935403,70.96774193548387,100.0,1.1640445465794589,0.17795066799681955,80.40191535133323,55.21955840180968,Financial Services
AOS,0.0,32.16738275031052,0.2279288306634745,31.18745546760684,32.78392138741303,20.982344581495596,66.12903225806451,25.63428715742106,0.1776560014141771,0.3080404973743891,82.77468969818986,41.84044498408292,Industrials
APA,0.0,61.72650355343761,0.6957979987561288,81.09505017390649,36.01194088656491,94.4999344601926,72.58064516129032,20.399055242713747,0.4428142124801131,0.048261731508464495,82.55498122588824,64.77014739290445,Energy
APAM,0.0,78.22593638369676,0.07555637062363234,18.205729450638263,45.47055284707592,16.536957255649213,17.741935483870968,6.077354233279192,0.2686936538801485,0.10486560164864141,85.23524834302766,37.62059458250853,Financial Services
APD,0.0,58.11797210719985,1.135319371463788,28.30470895559213,26.35817172078064,16.507126400475773,70.96774193548387,100.0,0.9112603853632668,0.19225199634514872,73.75831716605954,55.03504949433972,Basic Materials
APG,0.0,,0.19836073842558957,69.22114022839911,20.168006185544353,78.71482236162464,6.451612903225806,16.510699834049635,0.031818985327912316,0.6765668088313378,90.84987537020318,49.030185066925974,Industrials
APH,0.0,15.011638789626156,0.8444174487409053,46.61401712912043,27.547104752615777,49.93276781948024,53.2258064516129,100.0,0.2748806788050203,0.24947247946300713,84.87985551471613,59.183642327410766,Technology
APLD,0.0,,0.08015492932992391,,,,3.225806451612903,1.2517625900645308,-0.001175233696808764,-0.12906872504581313,99.17582963585487,27.645678996416027,Financial Services
APLE,0.0,79.48333344135638,0.13454952269679218,73.56041874771103,26.579709962633615,89.72111053285559,14.516129032258066,7.943683246567318,0.06098638854516526,0.18074052229319285,32.30626613973817,46.13727477566919,Real Estate
APLS,70.83333333333334,,0.4991113913383576,-28.611510741939284,68.2071709827822,-28.3733071187435,11.29032258064516,16.913934103404625,-0.016612087119756317,-0.1270706932293403,93.57866321344618,35.361877513366856,Healthcare
APLT,0.0,,0.02352233348803432,,,,8.064516129032258,0.44908123895000496,-0.00397038411084042,-0.02165978420141202,93.12806691523302,26.557409566578986,Healthcare
APO,53.124999999999986,36.5833695311907,0.7507951089255197,91.18589797559,65.1312269916977,93.01064405250554,20.96774193548387,100.0,0.23245536503447056,0.28744238989825216,91.65726546057414,86.69279598424234,Financial Services
APP,53.124999999999986,,0.4546991893797252,75.29172860208472,52.25528278320707,73.6555687914063,4.838709677419355,31.2065334504098,0.02474809969948736,1.1922196040432513,97.170713462581,66.930577570465,Technology
APPN,0.0,,0.0514366097314084,51.57439652551228,58.95155143876961,52.523975800241985,11.29032258064516,5.315618947020164,-0.005907931556930543,-0.18171212244915502,94.77375348238014,45.825745693000584,Technology
APPS,0.0,,0.031477715630884716,87.23430431007739,39.119046324988275,89.43850608097222,29.03225806451613,1.2412347358825748,-0.00568559004672348,-0.031869696290910604,98.57875496365678,57.07089554420827,Technology
APTV,0.0,,0.826203832889268,34.90608754137911,12.2961253814208,37.42141328366889,20.96774193548387,50.42491998289673,0.7097401449531552,0.07974565857454922,76.32168667854367,40.702019910037315,Consumer Cyclical
AQMS,0.0,,0.0011143214572542394,-22.14455405595101,-50.18895078752315,-11.15820315549914,14.516129032258066,0.13373347412777237,-0.0006670245306211904,-0.027502902053321655,89.20942256188702,6.708346626998428,Industrials
AQN,0.0,83.65690716322173,0.09555803738518186,58.715391816036956,58.79844864984938,47.97210429629559,24.193548387096776,8.680360309064035,-0.0011434706239220407,-0.16207095599662538,-13.018729539272607,34.13613622444227,Utilities
AQST,53.124999999999986,,0.008351952074777907,4.388885151748318,56.512873921827186,-9.43126754075195,9.67741935483871,0.34240162448403777,-0.0006987876035079138,-0.10853506424307009,5.372269357476635,18.3380061619615,Healthcare
AR,0.0,,0.423736704079815,83.0599757886499,22.37118051656872,-45.83365146934161,17.741935483870968,14.535704436532065,0.243061693477108,0.06317530165225554,95.16458540511333,28.863206309513195,Energy
ARAV,0.0,,0.0006478768849091217,56.175935480302186,,,16.129032258064516,0.007481868691372011,-0.002413993539390975,-0.0006231026480547973,54.87729193732571,25.219516091665206,Healthcare
ARBK,0.0,,0.00975558635629472,,,98.23847509637936,4.838709677419355,0.2302839015482261,-0.013531069049744148,-0.00436212586562401,96.45959353297671,45.88356294429838,Financial Services
ARCC,53.124999999999986,87.17004707569437,0.24109821657051544,87.06045345584592,,,32.25806451612903,24.84031642017191,0.2041718225207707,0.0678346369729135,46.79557473696547,56.32938613689225,Financial Services
ARCO,0.0,23.54388374325764,0.02859634014960464,66.34568055269001,8.264614334285534,91.01262833992413,20.96774193548387,5.74049805501626,0.07601202050556832,0.11382335332561365,78.02871899669587,45.81151300553154,Consumer Cyclical
ARDX,70.83333333333334,,0.2631691200063083,95.54706003117006,68.8870333754819,95.56061976259988,16.129032258064516,4.2289056672199425,-0.00019057843732034013,-1.4136805648061808,97.33033859519786,75.0602945021127,Healthcare
ARE,0.0,71.03731769749656,0.41000514617945494,38.35166975453542,58.5694774785089,34.460616269420896,43.548387096774185,45.03191650808132,0.12197277709033053,0.6745374807586187,42.18196270872443,46.4422768362071,Real Estate
ARES,0.0,56.82159726608481,0.3195834342993565,77.53651980960015,56.06052723192177,82.28038321183269,16.129032258064516,77.43458491774796,0.1926816333745802,0.4153331362796163,94.55742772265613,70.78761604636153,Financial Services
ARGX,0.0,,0.5410672816234788,98.21662160007659,70.33304736113466,98.21345403688336,11.29032258064516,46.70854227627898,-0.013086386029330021,-0.8917405243778946,91.59765224579074,69.94721223866432,Healthcare
ARHS,53.124999999999986,,0.03814494307962584,79.67101179760465,36.685565905624415,82.07669338234622,4.838709677419355,3.506751970656926,0.08926993105886512,0.08890591541040954,-12.335309162239664,40.37700518674069,Consumer Cyclical
ARI,0.0,90.04162406657319,0.030447356261560983,63.42591606965781,,,24.193548387096776,3.503317986574983,-0.00019057843732034013,-1.9232050086585857,-18.250855188270606,21.02585299142697,Real Estate
ARLO,0.0,,0.029024659553921396,38.30813685071265,19.23007090919536,81.48801234850549,9.67741935483871,1.7644780012094754,-0.0015881536443361679,-0.1736379379246037,90.95390461206215,42.53898082065031,Industrials
ARLP,79.68749999999999,90.4423696517086,0.03359017679213309,67.02880543289399,16.37559756937654,92.31595217124091,40.32258064516129,6.050156464127909,0.49142655117553474,0.03074771568593745,89.90164375020659,71.892173161677,Energy
ARM,21.249999999999996,,2.0086465619979323,35.98728514474613,69.33213654768251,40.66334072686584,1.6129032258064515,100.0,0.01502563196040304,3.4340173559789258,,52.70368312496615,Technology
ARMK,21.249999999999996,25.541581276739112,0.20763525211826667,32.962483904619745,6.707781559248274,60.559569168037484,17.741935483870968,15.994961182099923,0.22715220081315182,0.0852348216336894,57.411602337833166,37.463262172899924,Industrials
AROC,70.83333333333334,68.80311611788976,0.06419064562179988,-2.1639542083753347,28.434286973249172,-9.758235695838177,27.419354838709676,5.310841086739474,0.046844617288315356,0.2306499792036904,83.6205014656966,39.676985490861924,Energy
ARQQ,0.0,,0.0010110106080390962,,,,4.838709677419355,0.15807101749985383,-0.001778732081656508,-0.008010380787455518,-46.97474081929885,-11.91502748742184,Technology
ARQT,21.249999999999996,,0.07976203124031174,,,,6.451612903225806,0.947067775196255,-0.013753410559951213,-0.010521357895063912,-44.25745266051725,-5.28508017338288,Healthcare
ARR,21.249999999999996,91.87322485806982,0.08623257569786663,-48.7208270959957,,,27.419354838709676,2.045842501805607,-0.005558537755176587,-0.11109631011056346,-41.00335016137581,3.2108257634340407,Real Estate
ARRY,0.0,,0.2830361372269128,74.18003890099408,12.688919586959136,80.44115151845182,6.451612903225806,4.237551737674998,0.03447056743857168,0.2581099081792777,-37.18914980784208,21.940155269038467,Technology
ARVN,0.0,,0.07291309283705344,91.7515968425364,,,9.67741935483871,4.336696183638676,-0.01753321623347129,-0.06647780911728764,95.01767889272573,41.22623733575646,Healthcare
ARW,0.0,,0.24904093132687224,30.734821224929256,9.613074875093677,50.536203215599954,70.96774193548387,13.36428603294204,1.5874138235814037,0.0493534610766848,76.19698162829107,40.728077315972065,Technology
ARWR,21.249999999999996,,0.2909061268746648,73.64066558511483,,,50.0,8.674982057740944,-0.006098509994250884,-0.1707260723324897,96.08864219183523,49.84213240881816,Healthcare
ASAI,21.249999999999996,11.202588698416893,0.02017656068835576,50.16705785180691,13.611987371616262,50.07174988585705,4.838709677419355,7.925875307680248,0.05391550291674031,0.17095982633615273,77.78360880067517,38.04168831486835,Consumer Defensive
ASAN,53.124999999999986,,0.13838414999186083,80.14919944143486,66.9044738322543,81.00537110009493,6.451612903225806,8.814630377536213,-0.004224488693934206,-0.13866756941641434,91.77147563890755,65.58367093503433,Technology
ASB,21.249999999999996,69.73671207264408,0.09685351732384882,0.9664599390328608,,,70.96774193548387,7.0799237796330114,0.21566201166696125,0.0690536179546988,23.583430704838317,29.466927717495434,Financial Services
ASC,21.249999999999996,82.81676282675564,0.0410772361561006,81.14822276809157,41.9001518047389,91.14731519829789,17.741935483870968,1.4417803126223179,0.2996287785045077,0.03699252373592203,96.12137986854971,63.97760342824188,Industrials
ASH,0.0,42.618857813952104,0.1627347999602413,6.130615302471172,27.808353419002955,10.77570221012947,70.96774193548387,8.538842152939097,0.2766484002121265,0.1929393316000396,38.64315431632669,26.6449528906247,Basic Materials
ASLE,0.0,,0.019651212970900372,71.87559746152782,28.574037112978417,85.74872099653167,8.064516129032258,1.1010318920641566,0.01060632844263744,0.6223986434407276,58.938165970850086,42.93312437928879,Industrials
ASM,0.0,,0.0007279010432597498,92.13986514645686,18.84865092086162,99.09242104527435,30.64516129032258,0.13238809592147027,0.0008838607035531198,0.36973947895791576,57.755597090880805,48.997889462343934,Basic Materials
ASML,53.124999999999986,12.333355424386443,2.90317674286913,50.64435086212543,44.82279010035283,55.9620621874908,46.7741935483871,100.0,1.9091391196747391,0.30235328206270085,93.53537236515747,73.18520283226673,Technology
ASND,53.124999999999986,,0.21731431904710796,96.52134508480049,61.90449818822146,97.4899625552325,14.516129032258066,16.286969852342995,-0.03697221684014599,-0.11511592616650576,86.4943020156493,71.65805538470399,Healthcare
ASO,0.0,9.71677162718496,0.2727728328624106,22.31588723178764,28.469673059703226,37.60667120266115,6.451612903225806,10.326142566712045,0.5709740144953155,0.07743517518485411,94.5233670793673,34.05731254068824,Consumer Cyclical
ASPI,53.124999999999986,,0.0035842921816834072,,,,3.225806451612903,0.2647748529104924,-0.0011117075510353174,-0.07221831052922036,74.57456592541207,34.282449103276235,Basic Materials
